 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.38753E+00      -0.19580E-02      -0.23611E+00       0.76074E+00      -0.61628E-01       0.49490E+00
      0      1      -0.30876E+00       0.17435E-02       0.26287E+00      -0.35743E+01       0.12859E+00       0.64298E+00
      0      1       0.12902E+01      -0.71880E-03       0.76488E-01      -0.47902E+01      -0.41442E-01      -0.15097E+01
      0      1      -0.24423E+01       0.38325E-02       0.23760E+00       0.46836E+01       0.70801E-01      -0.91484E+00
      0      1       0.22936E+00       0.30074E-03       0.62134E-01      -0.10715E+01       0.10520E+00      -0.16709E+01
      0      1       0.36486E+00      -0.35489E-02      -0.19207E+00      -0.18551E+01      -0.39755E-01      -0.96124E-01
      0      1      -0.25691E+01       0.43788E-02       0.34307E+00       0.45753E+01      -0.22407E+00      -0.11713E+01
      0      1      -0.66704E+00      -0.12686E-03      -0.11658E+00       0.59617E+01      -0.45519E-02       0.23577E+00
      0      1      -0.94443E+00       0.12577E-02       0.12927E-01      -0.80638E+00       0.23202E+00       0.10111E+01
      0      1      -0.10164E+01       0.13324E-02       0.13902E+00       0.11119E+01      -0.36714E+00      -0.19378E+01
      0      1      -0.14507E+01       0.27869E-02       0.25745E+00       0.41951E+01      -0.28722E+00      -0.92107E+00
      0      1       0.78235E+00      -0.26029E-02      -0.26418E+00       0.12461E+01       0.12709E+00       0.39366E+00
      0      1      -0.53326E+00       0.22686E-02       0.28923E+00      -0.25364E+01      -0.38944E-01       0.19530E+01
