 Nseed      iq         dt[nsec]         dW[MeV/u]           x[cm]           x'[mrad]            y[cm]           y'[mrad]  
      0      1       0.77334E+00      -0.20901E-02       0.13218E+01       0.91039E+01       0.43178E+00       0.84055E+00
      0      1      -0.14453E+01       0.19849E-02      -0.26213E+01      -0.18047E+02       0.22183E+00      -0.32757E-01
      0      1       0.10777E+01       0.17187E-02       0.57442E+00       0.39534E+01       0.12956E+00       0.51043E+00
      0      1      -0.99163E+00       0.42851E-02       0.99694E+00       0.68623E+01      -0.24652E+00      -0.17007E+01
      0      1      -0.15388E+00       0.36470E-02      -0.38346E+00      -0.26428E+01       0.22619E+00      -0.44048E+00
      0      1       0.42523E+00      -0.41149E-02      -0.19308E+01      -0.13295E+02       0.35706E+00       0.15504E+01
      0      1       0.14955E+01      -0.13228E-02      -0.14701E+01      -0.10122E+02       0.19433E-01      -0.20592E+00
      0      1      -0.21610E+00      -0.87147E-03      -0.30239E+00      -0.20822E+01       0.52514E+00       0.13948E+01
      0      1      -0.30194E+00       0.38585E-02       0.22341E+01       0.15383E+02      -0.36430E+00      -0.23921E+01
      0      1      -0.75630E+00      -0.23369E-02       0.24632E+01       0.16957E+02       0.21508E+00       0.15909E+01
      0      1       0.11549E+01      -0.10422E-02       0.38444E+00       0.26496E+01       0.63288E-02      -0.20913E-01
      0      1       0.62291E+00      -0.33664E-02       0.26220E+01       0.18051E+02       0.29346E+00       0.12757E+01
      0      1      -0.17051E-01      -0.55585E-02      -0.20528E+01      -0.14135E+02      -0.16192E+00      -0.96130E+00
      0      1       0.13217E+01      -0.37413E-02      -0.84080E-01      -0.57786E+00      -0.11341E-01       0.53176E+00
      0      1      -0.32645E+00      -0.24901E-02      -0.10342E+01      -0.71197E+01       0.62247E+00       0.20634E+01
      0      1       0.16359E+00       0.25279E-02       0.76949E+00       0.52946E+01       0.41251E+00       0.16735E+01
      0      1      -0.92407E+00      -0.16647E-03       0.20756E+01       0.14293E+02      -0.31242E+00      -0.99365E+00
      0      1       0.63675E+00       0.61488E-03       0.26544E+01       0.18276E+02       0.80782E-01       0.14819E+01
      0      1       0.73788E-01       0.24347E-02      -0.18984E+01      -0.13067E+02      -0.32906E+00      -0.10297E+01
      0      1       0.17032E+00       0.32256E-02      -0.97278E+00      -0.66999E+01      -0.18624E+00      -0.12052E+01
      0      1      -0.63689E+00      -0.81860E-03       0.50895E+00       0.35045E+01       0.27614E+00      -0.34865E+00
      0      1       0.22911E+00      -0.15642E-02      -0.18537E+01      -0.12762E+02       0.32044E+00       0.16413E+01
      0      1      -0.10032E+01      -0.40691E-04      -0.27719E+00      -0.19109E+01       0.29237E+00       0.19164E+01
      0      1       0.34407E+00      -0.21058E-02       0.19356E+01       0.13325E+02       0.56629E+00       0.14908E+01
      0      1       0.69712E+00      -0.19566E-02      -0.26423E+01      -0.18194E+02      -0.49995E+00      -0.13769E+01
      0      1       0.59204E+00      -0.45296E-02      -0.38043E+00      -0.26183E+01       0.60474E+00       0.23639E+01
      0      1      -0.82498E-02       0.34756E-03      -0.15285E+00      -0.10486E+01      -0.84492E-01      -0.10096E+01
      0      1       0.45690E+00      -0.24817E-02      -0.12117E+00      -0.83560E+00       0.15239E+00       0.87588E+00
      0      1       0.24835E+00       0.31330E-02       0.76116E+00       0.52402E+01      -0.19329E+00      -0.27259E+00
      0      1       0.24983E+00      -0.19468E-02       0.17398E+01       0.11981E+02       0.16021E+00       0.87123E-01
      0      1      -0.69178E+00       0.41221E-02       0.16231E+01       0.11174E+02       0.43095E-01      -0.11826E+01
      0      1      -0.50642E+00      -0.25169E-02       0.28027E+01       0.19296E+02      -0.18663E+00       0.49429E+00
      0      1      -0.11049E+01      -0.14052E-03       0.15688E+01       0.10801E+02      -0.53971E+00      -0.20766E+01
      0      1      -0.11635E+01       0.14971E-02      -0.25231E+01      -0.17371E+02      -0.34072E+00      -0.44272E+00
      0      1       0.13145E+01      -0.84559E-03      -0.15197E+01      -0.10462E+02      -0.42973E+00      -0.87377E+00
      0      1       0.66112E+00      -0.24626E-02       0.95621E+00       0.65796E+01       0.10215E+00       0.61645E+00
      0      1      -0.16704E+00      -0.41696E-02       0.15975E+00       0.11031E+01       0.36801E+00       0.12377E+01
      0      1      -0.46693E+00       0.11622E-04       0.61303E+00       0.42248E+01      -0.72760E-01       0.31207E+00
      0      1       0.11680E+00       0.10397E-02      -0.11324E+01      -0.77986E+01      -0.45295E+00      -0.20059E+01
      0      1       0.12464E+00      -0.15836E-02       0.82883E+00       0.57070E+01      -0.72507E+00      -0.18904E+01
      0      1      -0.33868E+00      -0.56758E-02      -0.50328E+00      -0.34648E+01      -0.21159E-01      -0.73944E+00
      0      1       0.11298E+01       0.22316E-02       0.18431E+01       0.12691E+02      -0.19114E+00      -0.16279E+00
      0      1       0.12822E+00      -0.44751E-03      -0.12567E+01      -0.86547E+01      -0.77217E+00      -0.25753E+01
      0      1      -0.34802E+00       0.94434E-03       0.42324E+00       0.29133E+01       0.47717E+00       0.24553E+01
      0      1       0.75098E+00      -0.11881E-02      -0.11356E+01      -0.78207E+01      -0.64618E+00      -0.26119E+01
      0      1       0.65998E+00      -0.21271E-02       0.31073E+00       0.21388E+01       0.29599E-01      -0.12334E+01
      0      1      -0.47002E+00       0.26642E-02       0.13102E+01       0.90224E+01       0.20515E+00       0.12051E+01
      0      1      -0.60478E+00       0.23257E-02       0.15654E+01       0.10780E+02      -0.67475E+00      -0.19824E+01
      0      1      -0.55424E-02       0.26506E-02       0.24300E+01       0.16731E+02      -0.53904E-01      -0.86641E+00
      0      1       0.16544E+00       0.87356E-03      -0.31020E+00      -0.21327E+01       0.27376E+00       0.18654E+01
      0      1       0.17484E+00      -0.31652E-02      -0.11175E+01      -0.76945E+01       0.33768E+00       0.96848E+00
      0      1       0.40037E+00      -0.81792E-03       0.72512E+00       0.49877E+01       0.10564E+00       0.36740E+00
      0      1       0.13797E+00       0.39042E-02       0.27425E+01       0.18887E+02      -0.32427E-01      -0.68342E+00
      0      1      -0.22546E+00      -0.17471E-03       0.11201E+01       0.77137E+01       0.66406E-01      -0.30104E+00
      0      1       0.47271E+00       0.22679E-02      -0.24461E+01      -0.16846E+02      -0.17199E+00      -0.24529E+00
      0      1       0.12961E+00      -0.39825E-02      -0.46865E+00      -0.32298E+01       0.25371E+00       0.12168E+01
      0      1      -0.82613E+00       0.32771E-02      -0.23222E+01      -0.15989E+02      -0.37355E+00      -0.23967E+01
      0      1       0.15667E+00       0.28485E-02       0.23501E+01       0.16180E+02      -0.32034E+00      -0.24591E+01
      0      1      -0.87059E-01       0.36372E-02       0.89318E+00       0.61473E+01       0.58391E+00       0.15536E+01
      0      1      -0.42024E+00      -0.34277E-02       0.28217E+01       0.19426E+02       0.30402E+00       0.52516E-01
      0      1       0.90107E+00       0.31851E-03      -0.20546E+01      -0.14142E+02      -0.30905E+00      -0.64502E+00
      0      1       0.45903E+00       0.13891E-02      -0.25979E+01      -0.17887E+02      -0.19307E+00      -0.70871E-01
      0      1       0.24347E+00       0.35682E-02       0.21590E+01       0.14862E+02       0.22700E+00       0.43746E+00
      0      1      -0.28669E+00       0.11012E-02      -0.69352E+00      -0.47728E+01       0.20197E-01      -0.59445E+00
      0      1      -0.53482E+00       0.41454E-02       0.27845E+01       0.19172E+02       0.32980E+00       0.46402E+00
      0      1       0.52123E+00      -0.46595E-02      -0.29713E+01      -0.20458E+02       0.10987E+00      -0.53709E+00
      0      1      -0.53996E+00       0.30817E-02      -0.26133E+01      -0.17992E+02       0.70410E+00       0.20019E+01
      0      1       0.12453E+01      -0.26649E-02       0.71318E-01       0.48937E+00      -0.12807E-01      -0.23796E+00
      0      1      -0.50062E+00       0.42451E-02       0.26138E+01       0.17996E+02      -0.20637E+00      -0.36491E+00
      0      1       0.36711E+00      -0.36854E-03      -0.23736E+01      -0.16346E+02      -0.31947E+00      -0.22710E+00
      0      1       0.23387E-01      -0.31418E-02      -0.20048E+01      -0.13803E+02       0.11218E-01      -0.11034E+01
      0      1       0.72518E-01       0.21685E-02      -0.42422E+00      -0.29228E+01       0.30101E+00       0.64269E+00
      0      1      -0.45434E+00      -0.11040E-02      -0.88816E+00      -0.61119E+01      -0.60016E-01      -0.62038E+00
      0      1       0.44882E-01      -0.44257E-02       0.19597E+01       0.13493E+02      -0.82535E-01       0.30734E+00
      0      1       0.12120E+00       0.11825E-02       0.12051E+01       0.82954E+01       0.72441E+00       0.21062E+01
      0      1       0.11121E+01      -0.38050E-02       0.16168E+01       0.11131E+02       0.25460E-01       0.43374E-01
      0      1       0.58748E+00      -0.24222E-02      -0.29475E+01      -0.20291E+02      -0.32165E+00       0.10504E+00
      0      1      -0.46332E+00      -0.13582E-02      -0.14809E+01      -0.10195E+02      -0.54530E+00      -0.16644E+01
      0      1       0.45361E+00      -0.26156E-02      -0.22457E+01      -0.15464E+02       0.12559E+00       0.77431E+00
      0      1       0.10628E+01      -0.41251E-02       0.23542E+01       0.16210E+02       0.33109E+00       0.15704E+01
      0      1       0.21070E+00       0.10656E-02       0.10065E+01       0.69318E+01       0.36133E+00       0.14852E+01
      0      1      -0.42251E+00       0.13651E-03       0.13890E+01       0.95681E+01       0.87516E-01       0.71985E+00
      0      1       0.62703E+00      -0.32579E-02       0.98985E+00       0.68164E+01      -0.20539E+00       0.56349E+00
      0      1      -0.12877E+01       0.33746E-02       0.17782E+01       0.12242E+02       0.42131E+00       0.12511E+01
      0      1      -0.36218E+00       0.20638E-02      -0.18915E+01      -0.13020E+02       0.25137E+00       0.15163E+01
      0      1      -0.23230E+00       0.15278E-02      -0.48159E-01      -0.33152E+00      -0.62584E+00      -0.33899E+01
      0      1       0.27680E+00      -0.46428E-02      -0.97251E+00      -0.66948E+01       0.53423E-01       0.11030E+01
      0      1       0.82953E+00       0.16016E-02       0.15843E+01       0.10909E+02       0.35454E+00       0.12374E+01
      0      1       0.67628E+00      -0.36297E-02      -0.15333E+01      -0.10556E+02       0.50490E+00       0.65424E+00
      0      1      -0.26084E-02       0.46929E-02       0.69936E+00       0.48167E+01       0.40746E+00       0.13115E+01
      0      1      -0.91471E+00      -0.30561E-02       0.16577E+01       0.11412E+02       0.44116E-01      -0.46033E+00
      0      1      -0.27385E-01       0.22322E-02       0.13081E+01       0.90044E+01       0.25308E+00       0.12005E+01
      0      1       0.64612E-01      -0.26507E-02      -0.22883E+01      -0.15753E+02      -0.56635E+00      -0.23412E+01
      0      1       0.89887E-01      -0.27607E-03      -0.23847E+01      -0.16417E+02       0.49612E+00       0.12087E+01
      0      1       0.28062E+00      -0.35929E-03      -0.97835E+00      -0.67375E+01       0.95632E-01       0.19895E+01
      0      1       0.12115E+01      -0.24626E-02       0.23827E+01       0.16404E+02      -0.33357E+00      -0.13680E+01
      0      1       0.80230E+00       0.25698E-02      -0.47069E+00      -0.32402E+01       0.14749E+00       0.16306E+01
      0      1       0.59041E+00       0.80015E-03      -0.84944E+00      -0.58475E+01       0.43553E+00       0.23044E+01
      0      1      -0.49612E+00       0.31746E-02       0.11444E+01       0.78785E+01      -0.35098E+00      -0.97246E+00
      0      1       0.20067E+00       0.10314E-02       0.14755E+01       0.10159E+02       0.70720E+00       0.22763E+01
      0      1      -0.31132E-01       0.10459E-02      -0.23530E+01      -0.16203E+02       0.49813E+00       0.16625E+01
      0      1      -0.73717E+00       0.33696E-02      -0.28546E+00      -0.19653E+01      -0.57301E+00      -0.19099E+01
      0      1      -0.65919E+00       0.13222E-02      -0.15413E+01      -0.10611E+02       0.25571E+00       0.42345E+00
      0      1       0.18911E+00      -0.20862E-02      -0.11563E+01      -0.79584E+01      -0.28974E-01      -0.83011E+00
      0      1      -0.58603E+00      -0.29144E-02       0.25910E+01       0.17840E+02       0.13921E+00      -0.79585E+00
      0      1       0.78024E+00       0.10328E-03      -0.29049E+01      -0.20004E+02      -0.11867E+00      -0.54042E+00
      0      1      -0.30159E+00       0.22610E-02      -0.20280E+01      -0.13962E+02      -0.49174E+00      -0.27485E+00
      0      1       0.36349E+00       0.39039E-02      -0.70137E+00      -0.48291E+01       0.14660E-01       0.40940E+00
      0      1      -0.71878E+00      -0.20413E-02       0.14218E+01       0.97877E+01       0.15404E+00       0.10435E+01
      0      1      -0.28700E-01      -0.26371E-02       0.19543E+01       0.13459E+02      -0.53367E+00      -0.11644E+01
      0      1      -0.38111E+00       0.97692E-03       0.13872E+01       0.95507E+01       0.23771E+00       0.10977E+01
      0      1       0.10312E+01      -0.48999E-02      -0.11989E+01      -0.82520E+01      -0.10822E-01      -0.99973E-01
      0      1      -0.78578E+00       0.61811E-02      -0.25484E+01      -0.17544E+02      -0.17760E-01      -0.63700E+00
      0      1       0.40784E+00      -0.58163E-04      -0.28767E+01      -0.19809E+02      -0.40364E+00      -0.27539E+00
      0      1      -0.29080E+00      -0.32271E-02       0.95488E+00       0.65741E+01      -0.34368E+00      -0.14172E+01
      0      1      -0.90439E-01       0.37191E-02       0.19721E+01       0.13575E+02       0.48808E+00       0.12648E+01
      0      1       0.33935E+00       0.53683E-03      -0.15715E+01      -0.10818E+02       0.63583E+00       0.17523E+01
      0      1      -0.42626E+00      -0.92931E-03      -0.21295E+01      -0.14661E+02       0.31203E+00       0.25131E+01
      0      1      -0.11353E+00       0.20024E-02       0.21559E+01       0.14844E+02      -0.13261E+00      -0.47262E+00
      0      1       0.49947E+00       0.52970E-02       0.20037E+01       0.13794E+02      -0.31107E-01      -0.67299E+00
      0      1       0.35218E+00      -0.43158E-02      -0.69609E+00      -0.47919E+01       0.27777E-01      -0.35844E+00
      0      1       0.79513E+00      -0.24192E-02      -0.15149E+01      -0.10432E+02      -0.15813E+00      -0.71502E+00
      0      1      -0.33306E+00       0.29171E-02       0.22101E+01       0.15218E+02       0.41671E+00       0.16981E+00
      0      1       0.55399E+00      -0.37453E-02       0.23889E+01       0.16445E+02      -0.43867E-01      -0.98774E+00
      0      1      -0.20099E+00      -0.35082E-02       0.22715E+00       0.15666E+01       0.85512E-01       0.10728E+01
      0      1       0.11528E+01       0.18211E-02      -0.14298E+01      -0.98457E+01       0.25580E+00       0.78679E+00
      0      1       0.66682E+00      -0.37229E-04      -0.10077E+01      -0.69406E+01       0.43278E+00       0.22583E+01
      0      1       0.11887E+01       0.19600E-02      -0.24327E+01      -0.16748E+02      -0.69057E-01      -0.91129E+00
      0      1       0.16806E+00      -0.79399E-03      -0.16975E+01      -0.11687E+02       0.27572E+00       0.80810E+00
      0      1       0.11446E+01      -0.25375E-02       0.12753E+01       0.87825E+01      -0.94015E-01      -0.15289E+01
      0      1      -0.11909E+01       0.19316E-02       0.41089E+00       0.28282E+01      -0.38102E+00      -0.10830E+01
      0      1       0.70312E+00      -0.38173E-03       0.21542E+01       0.14835E+02      -0.28496E+00      -0.70371E+00
      0      1       0.11371E+01       0.15536E-02       0.15348E+01       0.10565E+02      -0.87345E-01      -0.25188E+00
      0      1       0.60206E+00       0.31083E-04      -0.82084E+00      -0.56544E+01       0.85218E-01       0.10268E+01
      0      1      -0.45353E+00       0.11438E-02      -0.15098E+01      -0.10397E+02       0.91773E-01       0.24394E+00
      0      1       0.65580E+00      -0.16204E-02       0.17936E+01       0.12349E+02      -0.79391E+00      -0.24054E+01
      0      1      -0.12779E+01       0.11597E-02       0.22739E+01       0.15655E+02       0.23446E+00       0.12014E+01
      0      1       0.40489E-01      -0.33486E-02      -0.27707E+01      -0.19076E+02       0.63160E+00       0.18160E+01
      0      1       0.65535E+00      -0.35789E-02       0.45251E+00       0.31176E+01      -0.22552E+00       0.88254E-03
      0      1       0.95902E+00       0.29071E-03       0.42495E+00       0.29295E+01      -0.59569E-01      -0.63373E+00
      0      1       0.72158E+00       0.17684E-02       0.14516E+01       0.99936E+01      -0.47481E+00      -0.14000E+01
      0      1      -0.82272E+00      -0.24252E-02      -0.75842E-01      -0.52115E+00       0.28712E+00       0.99230E+00
      0      1      -0.17855E+00      -0.24572E-02       0.26571E+01       0.18295E+02       0.42921E-02       0.44765E+00
      0      1      -0.74091E+00       0.59065E-03      -0.20009E+01      -0.13776E+02       0.46347E+00       0.10446E+01
      0      1      -0.98007E+00       0.17199E-02      -0.27921E+01      -0.19224E+02      -0.21894E+00       0.12950E-01
      0      1       0.14274E+00      -0.31818E-02       0.19562E+01       0.13470E+02      -0.64461E+00      -0.27364E+01
      0      1       0.23075E+00       0.30222E-02      -0.70474E+00      -0.48506E+01      -0.15387E+00       0.25201E+00
      0      1       0.73367E+00       0.28578E-02       0.12709E+01       0.87484E+01      -0.17192E-02      -0.79379E+00
      0      1      -0.73536E-01      -0.12718E-02      -0.21244E+01      -0.14631E+02       0.23566E+00       0.92192E-01
      0      1       0.81639E+00       0.54349E-03       0.85810E+00       0.59085E+01       0.51605E+00       0.99562E+00
      0      1      -0.64150E+00      -0.33992E-02       0.21566E+01       0.14846E+02       0.29607E+00       0.16258E+01
      0      1      -0.24908E+00       0.25485E-02      -0.96506E+00      -0.66456E+01       0.35093E+00       0.12773E+01
      0      1       0.55153E-01       0.55422E-02      -0.23926E+01      -0.16471E+02      -0.56427E-02      -0.72713E+00
      0      1      -0.19567E+00      -0.33630E-02      -0.20440E+01      -0.14074E+02       0.12720E+00      -0.64191E+00
      0      1       0.40894E-01      -0.51532E-03      -0.13035E+01      -0.89726E+01       0.29594E+00      -0.14788E+00
      0      1      -0.14109E+00      -0.31887E-03       0.18542E+01       0.12765E+02       0.44936E+00       0.16018E+01
      0      1       0.49248E+00       0.37569E-02       0.12341E+01       0.84955E+01       0.35048E+00       0.13336E+01
      0      1      -0.31225E+00      -0.35349E-02       0.23888E+01       0.16447E+02      -0.28052E+00      -0.20472E+01
      0      1      -0.10760E+01       0.71905E-03       0.16496E+01       0.11358E+02       0.85192E-02       0.12115E+01
      0      1       0.11027E+01      -0.16899E-02      -0.14726E+01      -0.10138E+02      -0.16036E+00      -0.79962E+00
      0      1       0.49520E+00      -0.46753E-02      -0.34472E+00      -0.23748E+01       0.27301E+00       0.14660E+00
      0      1       0.98762E+00      -0.22583E-02      -0.26419E+01      -0.18193E+02      -0.48609E+00      -0.16939E+01
      0      1       0.25751E+00       0.31038E-02       0.19561E+01       0.13467E+02      -0.19766E+00      -0.26538E-01
      0      1       0.10754E+01      -0.35072E-02      -0.28965E+01      -0.19941E+02       0.98119E-01       0.39243E+00
      0      1      -0.11917E+01       0.15341E-02      -0.14761E+01      -0.10163E+02      -0.27919E+00      -0.10565E+01
      0      1      -0.57622E+00       0.64065E-05      -0.66223E+00      -0.45572E+01      -0.49158E+00      -0.26862E+01
      0      1       0.23787E+00      -0.14201E-03       0.24264E+00       0.16719E+01       0.74340E+00       0.23307E+01
      0      1       0.49347E+00       0.22914E-03      -0.23992E+01      -0.16518E+02       0.10631E-01       0.42116E+00
      0      1      -0.86742E+00       0.20768E-02      -0.14401E+01      -0.99187E+01      -0.32678E+00      -0.16124E+01
      0      1       0.35257E+00      -0.21068E-02      -0.15172E+01      -0.10447E+02      -0.20395E+00      -0.30253E+00
      0      1       0.36688E+00      -0.20827E-02      -0.17000E+00      -0.11694E+01      -0.27633E+00       0.39545E+00
      0      1       0.33318E+00       0.10934E-03       0.25756E+01       0.17732E+02      -0.53089E+00      -0.27763E+01
      0      1       0.11858E+00       0.45247E-02      -0.21278E+01      -0.14648E+02      -0.16623E+00      -0.87244E+00
      0      1       0.37196E+00       0.12151E-02       0.15001E+01       0.10329E+02      -0.18734E+00      -0.11044E+01
      0      1       0.73849E+00       0.41790E-02      -0.10505E+01      -0.72334E+01      -0.12106E+00      -0.25724E+00
      0      1      -0.21055E+00      -0.41544E-02       0.24190E+01       0.16656E+02      -0.51074E+00      -0.17243E+01
      0      1      -0.18650E+00       0.19316E-03       0.19306E+01       0.13291E+02       0.10822E-01      -0.13258E+01
      0      1       0.45807E+00      -0.27697E-02      -0.18749E+00      -0.12892E+01       0.52561E+00       0.19836E+01
      0      1      -0.31239E-01      -0.24373E-02       0.11093E+01       0.76348E+01      -0.27019E+00      -0.14997E+01
      0      1      -0.10275E+01      -0.14696E-02      -0.17015E+01      -0.11712E+02      -0.22252E+00      -0.13174E+01
      0      1       0.61347E+00       0.20613E-03       0.75950E+00       0.52305E+01      -0.63871E+00      -0.26354E+01
      0      1       0.74063E+00       0.19688E-02      -0.20536E+01      -0.14138E+02      -0.58959E-01       0.42666E+00
      0      1       0.56142E+00      -0.10430E-04      -0.86109E+00      -0.59254E+01      -0.48169E+00      -0.12756E+01
      0      1       0.64704E+00       0.11605E-02       0.27081E+01       0.18645E+02       0.63244E+00       0.20903E+01
      0      1      -0.87664E+00       0.25787E-02      -0.28504E+01      -0.19623E+02       0.31177E+00       0.39979E+00
      0      1       0.53974E+00       0.18657E-02       0.26584E+01       0.18303E+02       0.24697E+00       0.16734E+01
      0      1       0.15475E+01      -0.27536E-02      -0.46563E+00      -0.32060E+01       0.12382E+00       0.35901E+00
      0      1       0.36632E+00      -0.33952E-02       0.12286E+01       0.84574E+01      -0.23985E+00      -0.16916E+01
      0      1      -0.86713E-01      -0.43815E-03       0.13102E+01       0.90173E+01       0.53569E+00       0.25148E+01
      0      1       0.50407E+00      -0.46508E-02      -0.40800E-01      -0.28336E+00       0.28428E-01      -0.83299E+00
      0      1       0.13128E+00      -0.28355E-03      -0.24019E+01      -0.16534E+02      -0.16024E+00       0.29782E+00
      0      1       0.29979E+00       0.46232E-02      -0.90227E+00      -0.62150E+01      -0.29129E+00      -0.74242E+00
      0      1       0.62276E+00      -0.11341E-02       0.83099E+00       0.57219E+01      -0.47266E+00      -0.57540E+00
      0      1      -0.28423E+00      -0.39225E-02      -0.13611E+01      -0.93717E+01      -0.75575E-01       0.34018E+00
      0      1      -0.65826E+00       0.27687E-02      -0.13657E+01      -0.94034E+01      -0.55898E+00      -0.20934E+01
      0      1       0.70652E+00      -0.40845E-02      -0.25208E+01      -0.17360E+02      -0.21050E-01       0.37876E+00
      0      1      -0.60310E+00       0.68812E-03      -0.25529E+01      -0.17580E+02      -0.20782E+00      -0.19354E+01
      0      1      -0.11705E+00      -0.12177E-02      -0.12828E+01      -0.88294E+01       0.65000E-01       0.17781E+01
      0      1       0.87496E+00      -0.20146E-02       0.84634E+00       0.58247E+01       0.10424E+00      -0.17097E+00
      0      1      -0.17087E+00       0.31910E-02       0.28837E+01       0.19853E+02      -0.36413E+00      -0.17054E+01
      0      1       0.85531E+00       0.77050E-03       0.29338E+01       0.20200E+02       0.34922E-01      -0.60890E+00
      0      1       0.15608E+00      -0.43227E-03      -0.12240E+00      -0.84251E+00      -0.40284E+00      -0.23827E+01
      0      1      -0.99289E+00      -0.17185E-03       0.75370E+00       0.51879E+01      -0.35463E+00      -0.14208E+00
      0      1      -0.25295E+00       0.25845E-02       0.48249E+00       0.33210E+01      -0.35636E+00       0.12482E+00
      0      1      -0.52277E+00       0.11550E-03       0.27403E+01       0.18870E+02      -0.16816E+00      -0.15948E+01
      0      1      -0.12645E+01       0.12051E-03      -0.28200E+01      -0.19417E+02       0.36418E+00       0.17597E+01
      0      1      -0.53383E+00       0.19338E-02       0.26748E+01       0.18417E+02       0.58254E+00       0.10864E+01
      0      1      -0.56339E+00       0.12381E-02      -0.18658E+01      -0.12846E+02      -0.14243E+00       0.61715E+00
      0      1      -0.58222E+00      -0.28474E-02      -0.18573E+01      -0.12789E+02      -0.24314E+00      -0.20269E+01
      0      1       0.45365E-01       0.29944E-02      -0.32062E+00      -0.22074E+01      -0.14094E+00       0.39473E+00
      0      1      -0.37537E+00      -0.79969E-03      -0.23136E+01      -0.15933E+02       0.60109E+00       0.19872E+01
      0      1       0.41166E+00       0.10023E-02      -0.28941E+01      -0.19922E+02      -0.10712E+00      -0.11007E+01
      0      1       0.74544E+00       0.23409E-02      -0.27877E+01      -0.19191E+02      -0.37822E+00      -0.12253E+01
      0      1      -0.16290E+00       0.17199E-02       0.18188E+01       0.12527E+02       0.26674E+00       0.93537E+00
      0      1       0.43821E+00       0.18003E-02       0.18563E+01       0.12780E+02       0.18084E+00      -0.47140E+00
      0      1      -0.30400E+00      -0.32019E-02      -0.81607E+00      -0.56160E+01      -0.74942E-02       0.62086E+00
      0      1       0.22498E+00       0.16083E-03       0.84718E+00       0.58323E+01       0.34706E+00       0.17221E+01
      0      1       0.77261E+00       0.10727E-02       0.12679E+01       0.87313E+01      -0.27485E+00      -0.12996E+01
      0      1       0.52685E+00      -0.36646E-02       0.16436E+01       0.11314E+02      -0.30932E+00      -0.53680E+00
      0      1      -0.78158E+00       0.27602E-02       0.12791E+01       0.88094E+01       0.29647E+00       0.66332E+00
      0      1       0.91481E+00      -0.33993E-03      -0.27847E+01      -0.19176E+02      -0.99595E-01      -0.11687E+01
      0      1       0.38760E+00       0.17457E-03       0.11530E+01       0.79367E+01       0.13443E+00       0.64699E+00
      0      1      -0.80880E+00      -0.17014E-02      -0.73324E+00      -0.50506E+01       0.36639E+00       0.10894E+01
      0      1       0.16047E+00       0.39196E-02       0.16979E+01       0.11692E+02      -0.14354E+00      -0.13568E+01
      0      1       0.25557E+00      -0.37616E-02      -0.97895E+00      -0.67411E+01      -0.63133E+00      -0.27879E+01
      0      1       0.10146E+01      -0.32336E-02       0.16672E+01       0.11479E+02       0.60625E+00       0.17515E+01
      0      1       0.51136E+00       0.98462E-03       0.27115E+01       0.18672E+02       0.55512E+00       0.17145E+01
      0      1       0.25068E-01       0.17710E-03       0.57460E+00       0.39555E+01       0.34123E+00       0.21179E+01
      0      1       0.10468E-01       0.52870E-02       0.17943E+00       0.12361E+01      -0.35091E+00      -0.58835E+00
      0      1       0.22007E-02      -0.93929E-03      -0.47942E+00      -0.33006E+01      -0.79146E+00      -0.32031E+01
      0      1       0.60397E+00       0.22316E-02       0.96688E+00       0.66599E+01       0.12440E+00       0.15436E+00
      0      1      -0.45965E+00      -0.22187E-02       0.26921E+01       0.18536E+02      -0.26868E+00      -0.73144E+00
      0      1      -0.86396E+00      -0.20619E-02       0.11912E+01       0.81997E+01      -0.15367E+00      -0.12814E+01
      0      1      -0.49298E-01       0.55803E-02      -0.22497E+01      -0.15492E+02      -0.98798E-01      -0.11722E+00
      0      1      -0.75602E+00       0.51229E-02       0.53203E+00       0.36628E+01      -0.40342E+00      -0.21470E+01
      0      1      -0.32466E+00      -0.46954E-02       0.19915E+01       0.13711E+02      -0.46926E+00      -0.12486E+01
      0      1       0.86468E-01       0.32728E-02      -0.22340E+01      -0.15377E+02       0.27054E+00       0.88211E+00
      0      1      -0.62856E+00       0.39799E-02      -0.17469E+01      -0.12027E+02      -0.41723E+00      -0.17617E+01
      0      1      -0.66935E+00       0.19418E-02       0.11568E+01       0.79682E+01       0.14317E+00       0.10046E+01
      0      1      -0.36106E-01       0.79161E-03      -0.29458E+01      -0.20286E+02       0.12850E-01       0.61846E+00
      0      1      -0.12991E+00       0.51834E-02       0.20347E+01       0.14010E+02      -0.42277E+00      -0.14416E+01
      0      1       0.12168E+01      -0.87843E-03      -0.26877E+00      -0.18495E+01      -0.50487E-01      -0.13379E+01
      0      1      -0.10688E+01       0.33390E-02       0.84408E+00       0.58145E+01      -0.27912E+00      -0.12434E+01
      0      1       0.12059E+01      -0.16183E-02      -0.25241E+01      -0.17381E+02      -0.15608E+00       0.47293E+00
      0      1      -0.45160E+00       0.33738E-02       0.75735E+00       0.52143E+01      -0.34369E+00      -0.48583E+00
      0      1       0.12730E+00      -0.20660E-02       0.12785E+01       0.88002E+01       0.45447E+00       0.83524E+00
      0      1      -0.42737E+00       0.29506E-02      -0.21687E+01      -0.14930E+02      -0.40726E+00      -0.20744E+01
      0      1      -0.15767E+00       0.10756E-02      -0.28692E+01      -0.19758E+02      -0.48938E+00      -0.25601E+01
      0      1       0.10875E+01      -0.17894E-02       0.92278E+00       0.63559E+01      -0.22338E+00      -0.12492E+01
